SETTLEMENTDATE,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10
28/11/2010 0:00,0,5,15,25,40,60,100,168,300,3500
29/11/2010 0:00,0,5,15,25,40,60,100,168,300,3500
30/11/2010 0:00,0,5,15,25,40,60,100,168,300,3500
1/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
2/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
3/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
4/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
5/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
6/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
7/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
8/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
9/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
10/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
11/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
12/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
13/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
14/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
15/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
16/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
17/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
18/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
19/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
20/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
21/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
22/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
23/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
24/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
25/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
26/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
27/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
28/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
29/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
30/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
31/12/2010 0:00,0,5,15,25,40,60,100,168,300,3500
1/01/2011 0:00,0,5,15,25,40,60,100,168,300,3500
2/01/2011 0:00,0,5,15,25,40,60,100,168,300,3500
3/01/2011 0:00,0,5,15,25,40,60,100,168,300,3500
4/01/2011 0:00,0,5,15,25,40,60,100,168,300,3500
5/01/2011 0:00,0,5,15,25,40,60,100,168,300,3500
6/01/2011 0:00,0,5,15,25,40,60,100,168,300,3500
7/01/2011 0:00,0,5,15,25,40,60,100,168,300,3500
8/01/2011 0:00,0,5,15,25,40,60,100,168,300,3500
